
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.206	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Sensor Spot, FTC (normal range)	umol/l	ON	SA7-530-200	3	ON External	20.000	OFF	1013	35.000	10%	400x	10	ON fiber length	2.00	
Ch 4	Oxygen Sensor Spot, FTC (normal range)	% air sat	OFF	SC7-535-194	3	OFF	14.200	OFF	1013	0.000	60%	400x	10	ON fiber length	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	Factory 0% Calibration	Factory Air Calibration	20.000	20.000	1013	0.000	20.950	53.000	20.000	0.850	0.081	4000	1.184	-0.070	0.811	0.000	-0.000370	
Ch 4	Factory 0% Calibration	Factory Air Calibration	20.000	20.000	1013	0.000	20.950	53.500	19.400	0.850	0.081	4000	1.184	-0.070	0.811	0.000	-0.000370	
Data	Smoothing:	3	
Date:	21.03.2017	
			 	Oxygen			Oxygen	Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
21.03.2017	22:49:39	356.87		---	---	---	---	11.124	---	---	14.200	1013.10	35.536	11.124	---	---	106.913	---	---	172.453	0.067	---	---	2.247	3.722	---	---	3.953	
21.03.2017	22:49:40	357.87		---	---	---	-560.41	11.133	---	---	14.200	1013.10	35.547	11.133	---	---	103.825	---	---	124.180	0.063	---	---	27.809	3.730	---	---	3.826	
21.03.2017	22:49:41	358.87		---	---	---	-196.30	11.126	---	---	14.200	1013.09	35.557	11.126	---	---	110.050	---	---	75.823	0.080	---	---	52.816	3.732	---	---	3.710	
21.03.2017	22:49:42	359.87		---	---	---	47.965	11.106	---	---	14.200	1013.09	35.557	11.106	---	---	110.305	---	---	29.029	0.076	---	---	77.793	3.746	---	---	3.688	
21.03.2017	22:49:43	360.87		---	---	---	47.742	11.111	---	---	14.200	1013.08	35.557	11.111	---	---	98.934	---	---	29.086	0.081	---	---	77.106	3.747	---	---	3.690	
21.03.2017	22:49:44	361.87		---	---	---	47.675	11.149	---	---	14.200	1013.09	35.557	11.149	---	---	104.503	---	---	29.104	0.077	---	---	76.914	3.737	---	---	3.685	
21.03.2017	22:49:45	362.87		---	---	---	47.705	11.149	---	---	14.200	1013.08	35.557	11.149	---	---	102.926	---	---	29.096	0.075	---	---	76.770	3.740	---	---	3.678	
21.03.2017	22:49:46	363.87		---	---	---	47.511	11.135	---	---	14.200	1013.07	35.557	11.135	---	---	125.323	---	---	29.146	0.058	---	---	72.495	3.736	---	---	3.674	
21.03.2017	22:49:47	364.87		---	---	---	-320.48	11.125	---	---	14.200	1013.06	35.557	11.125	---	---	121.251	---	---	77.513	0.051	---	---	47.680	3.734	---	---	3.797	
21.03.2017	22:49:48	365.87		---	---	---	-664.36	11.141	---	---	14.200	1013.09	35.547	11.141	---	---	114.661	---	---	125.706	0.047	---	---	22.925	3.735	---	---	3.923	
21.03.2017	22:49:49	366.87		---	---	---	---	11.162	---	---	14.200	1013.09	35.536	11.162	---	---	112.250	---	---	173.889	0.066	---	---	2.321	3.736	---	---	4.046	
21.03.2017	22:49:50	367.87		---	---	---	---	11.152	---	---	14.200	1013.08	35.526	11.152	---	---	128.300	---	---	173.829	0.068	---	---	2.317	3.754	---	---	4.056	
21.03.2017	22:49:51	368.87		---	---	---	---	11.121	---	---	14.200	1013.04	35.526	11.121	---	---	140.761	---	---	173.819	0.069	---	---	2.301	3.749	---	---	4.070	
21.03.2017	22:49:52	369.87		---	---	---	---	11.134	---	---	14.200	1013.04	35.526	11.134	---	---	143.490	---	---	173.740	0.073	---	---	2.314	3.754	---	---	4.086	
21.03.2017	22:49:53	370.87		---	---	---	---	11.151	---	---	14.200	1013.05	35.526	11.151	---	---	119.642	---	---	173.420	0.078	---	---	2.298	3.740	---	---	4.088	
21.03.2017	22:49:54	371.87		---	---	---	---	11.197	---	---	14.200	1013.06	35.526	11.197	---	---	105.122	---	---	173.070	0.090	---	---	2.293	3.738	---	---	4.089	
21.03.2017	22:49:55	372.87		---	---	---	---	11.185	---	---	14.200	1013.06	35.526	11.185	---	---	117.899	---	---	173.080	0.070	---	---	2.301	3.733	---	---	4.089	
21.03.2017	22:49:56	373.87		---	---	---	---	11.188	---	---	14.200	1013.05	35.526	11.188	---	---	124.344	---	---	173.565	0.059	---	---	2.311	3.737	---	---	4.098	
21.03.2017	22:49:57	374.87		---	---	---	---	11.164	---	---	14.200	1013.04	35.526	11.164	---	---	128.469	---	---	174.229	0.043	---	---	2.317	3.739	---	---	4.105	
21.03.2017	22:49:58	375.87		---	---	---	---	11.186	---	---	14.200	1013.07	35.526	11.186	---	---	101.059	---	---	174.560	0.037	---	---	2.314	3.735	---	---	4.119	
21.03.2017	22:49:59	376.87		---	---	---	---	11.172	---	---	14.200	1013.06	35.513	11.172	---	---	106.630	---	---	174.375	0.037	---	---	2.311	3.726	---	---	4.115	
21.03.2017	22:50:00	377.87		---	---	---	---	11.147	---	---	14.200	1013.06	35.501	11.147	---	---	108.594	---	---	174.072	0.037	---	---	2.311	3.727	---	---	4.104	
21.03.2017	22:50:01	378.87		---	---	---	---	11.138	---	---	14.200	1013.08	35.488	11.138	---	---	121.771	---	---	173.736	0.055	---	---	2.317	3.724	---	---	4.084	
21.03.2017	22:50:02	379.87		---	---	---	---	11.123	---	---	14.200	1013.11	35.501	11.123	---	---	132.123	---	---	173.868	0.061	---	---	2.336	3.735	---	---	4.084	
21.03.2017	22:50:03	380.87		---	---	---	---	11.164	---	---	14.200	1013.11	35.513	11.164	---	---	135.448	---	---	173.795	0.067	---	---	2.342	3.723	---	---	4.101	
21.03.2017	22:50:04	381.87		---	---	---	---	11.188	---	---	14.200	1013.08	35.526	11.188	---	---	138.659	---	---	173.734	0.063	---	---	2.330	3.729	---	---	4.113	
21.03.2017	22:50:05	382.87		---	---	---	---	11.202	---	---	14.200	1013.08	35.526	11.202	---	---	111.206	---	---	173.385	0.068	---	---	2.307	3.722	---	---	4.114	
21.03.2017	22:50:06	383.87		---	---	---	---	11.193	---	---	14.200	1013.06	35.526	11.193	---	---	105.130	---	---	173.620	0.072	---	---	2.294	3.721	---	---	4.094	
21.03.2017	22:50:07	384.87		---	---	---	---	11.138	---	---	14.200	1013.05	35.526	11.138	---	---	103.502	---	---	173.970	0.068	---	---	2.286	3.716	---	---	4.101	
21.03.2017	22:50:08	385.87		---	---	---	---	11.121	---	---	14.200	1013.02	35.526	11.121	---	---	113.799	---	---	173.852	0.070	---	---	2.302	3.710	---	---	4.094	
21.03.2017	22:50:09	386.87		---	---	---	---	11.110	---	---	14.200	1013.01	35.526	11.110	---	---	114.744	---	---	173.634	0.071	---	---	2.323	3.723	---	---	4.105	
21.03.2017	22:50:10	387.87		---	---	---	---	11.131	---	---	14.200	1013.03	35.526	11.131	---	---	106.795	---	---	173.350	0.073	---	---	2.334	3.727	---	---	4.081	
21.03.2017	22:50:11	388.87		---	---	---	---	11.131	---	---	14.200	1013.05	35.526	11.131	---	---	110.146	---	---	173.516	0.061	---	---	2.316	3.740	---	---	4.077	
21.03.2017	22:50:12	389.87		---	---	---	---	11.142	---	---	14.200	1013.08	35.526	11.142	---	---	110.354	---	---	173.736	0.049	---	---	2.310	3.732	---	---	4.055	
21.03.2017	22:50:13	390.87		---	---	---	---	11.171	---	---	14.200	1013.06	35.526	11.171	---	---	113.976	---	---	173.971	0.046	---	---	2.318	3.728	---	---	4.061	
21.03.2017	22:50:14	391.87		---	---	---	---	11.181	---	---	14.200	1013.06	35.526	11.181	---	---	116.570	---	---	174.135	0.048	---	---	2.337	3.716	---	---	4.072	
21.03.2017	22:50:15	392.87		---	---	---	---	11.161	---	---	14.200	1013.04	35.526	11.161	---	---	129.912	---	---	174.011	0.046	---	---	2.335	3.715	---	---	4.089	
21.03.2017	22:50:16	393.87		---	---	---	---	11.098	---	---	14.200	1013.02	35.526	11.098	---	---	137.262	---	---	173.594	0.053	---	---	2.317	3.720	---	---	4.076	
21.03.2017	22:50:17	394.87		---	---	---	---	11.087	---	---	14.200	1013.01	35.526	11.087	---	---	121.146	---	---	173.459	0.053	---	---	2.308	3.734	---	---	4.054	
21.03.2017	22:50:18	395.87		---	---	---	---	11.060	---	---	14.200	1013.01	35.536	11.060	---	---	126.010	---	---	173.549	0.058	---	---	2.310	3.727	---	---	4.049	
21.03.2017	22:50:19	396.87		---	---	---	---	11.062	---	---	14.200	1013.02	35.547	11.062	---	---	111.228	---	---	173.744	0.045	---	---	2.319	3.724	---	---	4.056	
21.03.2017	22:50:20	397.87		---	---	---	---	11.044	---	---	14.200	1013.02	35.557	11.044	---	---	127.879	---	---	173.979	0.054	---	---	2.321	3.715	---	---	4.062	
21.03.2017	22:50:21	398.87		---	---	---	---	11.055	---	---	14.200	1013.04	35.557	11.055	---	---	116.693	---	---	173.871	0.052	---	---	2.324	3.733	---	---	4.054	
21.03.2017	22:50:22	399.87		---	---	---	---	11.047	---	---	14.200	1013.06	35.567	11.047	---	---	123.981	---	---	173.725	0.063	---	---	2.328	3.736	---	---	4.068	
21.03.2017	22:50:23	400.87		---	---	---	---	11.016	---	---	14.200	1013.04	35.577	11.016	---	---	122.839	---	---	173.262	0.064	---	---	2.328	3.741	---	---	4.061	
21.03.2017	22:50:24	401.87		---	---	---	---	11.023	---	---	14.200	1013.04	35.587	11.023	---	---	116.359	---	---	173.189	0.063	---	---	2.321	3.722	---	---	4.075	
21.03.2017	22:50:25	402.87		---	---	---	---	11.001	---	---	14.200	1013.04	35.587	11.001	---	---	110.651	---	---	173.275	0.069	---	---	2.316	3.717	---	---	4.070	
21.03.2017	22:50:26	403.87		---	---	---	---	11.019	---	---	14.200	1013.04	35.587	11.019	---	---	106.413	---	---	173.600	0.061	---	---	2.288	3.713	---	---	4.068	
21.03.2017	22:50:27	404.87		---	---	---	---	11.020	---	---	14.200	1013.04	35.600	11.020	---	---	108.122	---	---	173.897	0.052	---	---	2.304	3.734	---	---	4.088	
21.03.2017	22:50:28	405.87		---	---	---	---	11.077	---	---	14.200	1013.04	35.612	11.077	---	---	126.477	---	---	174.055	0.051	---	---	2.306	3.745	---	---	4.099	
21.03.2017	22:50:29	406.87		---	---	---	---	11.093	---	---	14.200	1013.06	35.625	11.093	---	---	117.677	---	---	173.923	0.052	---	---	2.329	3.741	---	---	4.126	
21.03.2017	22:50:30	407.87		---	---	---	---	11.109	---	---	14.200	1013.08	35.625	11.109	---	---	113.240	---	---	173.785	0.076	---	---	2.316	3.736	---	---	4.056	
21.03.2017	22:50:31	408.87		---	---	---	---	11.073	---	---	14.200	1013.07	35.625	11.073	---	---	116.632	---	---	173.574	0.058	---	---	2.322	3.724	---	---	3.961	
21.03.2017	22:50:32	409.87		---	---	---	---	11.060	---	---	14.200	1013.07	35.625	11.060	---	---	116.747	---	---	173.448	0.049	---	---	2.327	3.728	---	---	3.854	
21.03.2017	22:50:33	410.87		---	---	---	---	11.050	---	---	14.200	1013.05	35.625	11.050	---	---	121.014	---	---	173.402	0.040	---	---	2.331	3.719	---	---	3.799	
21.03.2017	22:50:34	411.87		---	---	---	---	11.064	---	---	14.200	1013.05	35.625	11.064	---	---	104.734	---	---	173.404	0.055	---	---	2.312	3.733	---	---	3.764	
21.03.2017	22:50:35	412.87		---	---	---	---	11.097	---	---	14.200	1013.03	35.625	11.097	---	---	116.373	---	---	173.692	0.065	---	---	2.306	3.734	---	---	3.741	
21.03.2017	22:50:36	413.87		---	---	---	---	11.066	---	---	14.200	1013.04	35.625	11.066	---	---	103.484	---	---	173.735	0.049	---	---	2.298	3.739	---	---	3.732	
21.03.2017	22:50:37	414.87		---	---	---	---	11.049	---	---	14.200	1013.06	35.625	11.049	---	---	98.327	---	---	173.846	0.056	---	---	2.299	3.729	---	---	3.738	
21.03.2017	22:50:38	415.87		---	---	---	---	11.023	---	---	14.200	1013.05	35.625	11.023	---	---	109.755	---	---	173.509	0.051	---	---	2.295	3.727	---	---	3.741	
21.03.2017	22:50:39	416.87		---	---	---	---	11.027	---	---	14.200	1013.05	35.625	11.027	---	---	125.431	---	---	173.180	0.073	---	---	2.292	3.720	---	---	3.730	
21.03.2017	22:50:40	417.87		---	---	---	---	11.051	---	---	14.200	1013.05	35.625	11.051	---	---	131.529	---	---	173.194	0.066	---	---	2.296	3.712	---	---	3.721	
21.03.2017	22:50:41	418.87		---	---	---	---	11.054	---	---	14.200	1013.06	35.625	11.054	---	---	95.226	---	---	173.231	0.058	---	---	2.300	3.700	---	---	3.849	
21.03.2017	22:50:42	419.87		---	---	---	---	11.064	---	---	14.200	1013.06	35.625	11.064	---	---	94.334	---	---	173.467	0.050	---	---	2.307	3.701	---	---	3.979	
21.03.2017	22:50:43	420.87		---	---	---	---	11.033	---	---	14.200	1013.05	35.625	11.033	---	---	88.223	---	---	173.199	0.057	---	---	2.322	3.705	---	---	4.116	
21.03.2017	22:50:44	421.87		---	---	---	---	11.009	---	---	14.200	1013.06	35.635	11.009	---	---	115.679	---	---	173.180	0.079	---	---	2.320	3.719	---	---	4.104	
21.03.2017	22:50:45	422.87		---	---	---	---	10.988	---	---	14.200	1013.06	35.646	10.988	---	---	100.142	---	---	173.155	0.070	---	---	2.326	3.719	---	---	4.094	
21.03.2017	22:50:46	423.87		---	---	---	---	10.974	---	---	14.200	1013.06	35.646	10.974	---	---	110.462	---	---	173.419	0.075	---	---	2.329	3.714	---	---	4.094	
21.03.2017	22:50:47	424.87		---	---	---	---	10.989	---	---	14.200	1013.04	35.635	10.989	---	---	121.140	---	---	173.685	0.066	---	---	2.326	3.717	---	---	4.084	
21.03.2017	22:50:48	425.87		---	---	---	---	11.019	---	---	14.200	1013.04	35.625	11.019	---	---	135.656	---	---	173.626	0.078	---	---	2.323	3.705	---	---	4.073	
21.03.2017	22:50:49	426.87		---	---	---	---	11.060	---	---	14.200	1013.06	35.625	11.060	---	---	123.287	---	---	173.781	0.062	---	---	2.305	3.705	---	---	4.060	
21.03.2017	22:50:50	427.87		---	---	---	---	11.099	---	---	14.200	1013.07	35.625	11.099	---	---	94.516	---	---	173.597	0.055	---	---	2.322	3.704	---	---	4.071	
21.03.2017	22:50:51	428.87		---	---	---	---	11.103	---	---	14.200	1013.06	35.625	11.103	---	---	82.229	---	---	173.835	0.048	---	---	2.324	3.698	---	---	4.083	
21.03.2017	22:50:52	429.87		---	---	---	---	11.099	---	---	14.200	1013.04	35.625	11.099	---	---	105.171	---	---	173.310	0.061	---	---	2.345	3.693	---	---	4.077	
21.03.2017	22:50:53	430.87		---	---	---	---	11.063	---	---	14.200	1013.00	35.612	11.063	---	---	106.247	---	---	173.648	0.058	---	---	2.329	3.690	---	---	4.058	
21.03.2017	22:50:54	431.87		---	---	---	---	11.060	---	---	14.200	1013.00	35.612	11.060	---	---	119.408	---	---	173.401	0.054	---	---	2.328	3.707	---	---	4.047	
21.03.2017	22:50:55	432.87		---	---	---	---	11.077	---	---	14.200	1013.01	35.600	11.077	---	---	101.734	---	---	173.983	0.047	---	---	2.320	3.718	---	---	4.053	
21.03.2017	22:50:56	433.87		---	---	---	---	11.074	---	---	14.200	1013.06	35.600	11.074	---	---	120.466	---	---	174.000	0.068	---	---	2.335	3.716	---	---	4.070	
21.03.2017	22:50:57	434.87		---	---	---	---	11.088	---	---	14.200	1013.06	35.587	11.088	---	---	126.756	---	---	174.065	0.084	---	---	2.344	3.720	---	---	4.100	
21.03.2017	22:50:58	435.87		---	---	---	---	11.065	---	---	14.200	1013.06	35.587	11.065	---	---	120.638	---	---	173.559	0.076	---	---	2.342	3.717	---	---	4.102	
21.03.2017	22:50:59	436.87		---	---	---	---	11.093	---	---	14.200	1013.05	35.587	11.093	---	---	98.628	---	---	173.436	0.069	---	---	2.346	3.709	---	---	4.112	
21.03.2017	22:51:00	437.87		---	---	---	---	11.061	---	---	14.200	1013.06	35.587	11.061	---	---	75.465	---	---	173.270	0.071	---	---	2.327	3.700	---	---	4.085	
21.03.2017	22:51:01	438.87		---	---	---	---	11.075	---	---	14.200	1013.07	35.587	11.075	---	---	82.980	---	---	173.415	0.073	---	---	2.328	3.705	---	---	4.092	
21.03.2017	22:51:02	439.87		---	---	---	---	11.083	---	---	14.200	1013.08	35.587	11.083	---	---	94.657	---	---	173.322	0.074	---	---	2.314	3.710	---	---	4.097	
21.03.2017	22:51:03	440.87		---	---	---	---	11.082	---	---	14.200	1013.09	35.587	11.082	---	---	110.742	---	---	173.296	0.060	---	---	2.310	3.723	---	---	4.077	
21.03.2017	22:51:04	441.87		---	---	---	---	11.066	---	---	14.200	1013.07	35.587	11.066	---	---	109.559	---	---	173.313	0.065	---	---	2.314	3.720	---	---	4.011	
21.03.2017	22:51:05	442.87		---	---	---	---	11.028	---	---	14.200	1013.08	35.587	11.028	---	---	116.499	---	---	173.161	0.055	---	---	2.320	3.711	---	---	3.930	
21.03.2017	22:51:06	443.87		---	---	---	---	11.046	---	---	14.200	1013.03	35.587	11.046	---	---	97.914	---	---	173.256	0.055	---	---	2.313	3.697	---	---	3.947	
21.03.2017	22:51:07	444.87		---	---	---	---	11.045	---	---	14.200	1013.04	35.587	11.045	---	---	92.289	---	---	173.374	0.046	---	---	2.297	3.705	---	---	4.010	
21.03.2017	22:51:08	445.87		---	---	---	---	11.044	---	---	14.200	1013.02	35.587	11.044	---	---	105.848	---	---	173.555	0.050	---	---	2.295	3.713	---	---	4.100	
21.03.2017	22:51:09	446.87		---	---	---	---	11.061	---	---	14.200	1013.02	35.587	11.061	---	---	100.379	---	---	173.581	0.042	---	---	2.314	3.721	---	---	4.112	
21.03.2017	22:51:10	447.87		---	---	---	---	11.072	---	---	14.200	1013.02	35.587	11.072	---	---	114.239	---	---	173.592	0.055	---	---	2.336	3.704	---	---	4.100	
21.03.2017	22:51:11	448.87		---	---	---	---	11.087	---	---	14.200	1013.01	35.587	11.087	---	---	107.994	---	---	173.631	0.051	---	---	2.343	3.715	---	---	4.046	
21.03.2017	22:51:12	449.87		---	---	---	---	11.077	---	---	14.200	1013.04	35.577	11.077	---	---	109.479	---	---	173.642	0.051	---	---	2.344	3.725	---	---	3.993	
21.03.2017	22:51:13	450.87		---	---	---	---	11.066	---	---	14.200	1013.05	35.567	11.066	---	---	112.885	---	---	173.794	0.046	---	---	2.346	3.732	---	---	3.933	
21.03.2017	22:51:14	451.87		---	---	---	---	11.068	---	---	14.200	1013.06	35.557	11.068	---	---	98.147	---	---	174.048	0.040	---	---	2.334	3.737	---	---	3.901	
21.03.2017	22:51:15	452.87		---	---	---	---	11.044	---	---	14.200	1013.06	35.557	11.044	---	---	109.157	---	---	173.897	0.049	---	---	2.334	3.723	---	---	3.910	
21.03.2017	22:51:16	453.87		---	---	---	---	11.061	---	---	14.200	1013.06	35.547	11.061	---	---	104.939	---	---	173.344	0.048	---	---	2.317	3.723	---	---	3.946	
21.03.2017	22:51:17	454.87		---	---	---	---	11.042	---	---	14.200	1013.04	35.536	11.042	---	---	97.810	---	---	172.923	0.051	---	---	2.326	3.722	---	---	3.991	
21.03.2017	22:51:18	455.87		---	---	---	---	11.021	---	---	14.200	1013.04	35.526	11.021	---	---	98.927	---	---	173.097	0.057	---	---	2.325	3.721	---	---	3.930	
21.03.2017	22:51:19	456.87		---	---	---	---	11.010	---	---	14.200	1013.04	35.526	11.010	---	---	99.515	---	---	173.638	0.071	---	---	2.338	3.725	---	---	3.844	
21.03.2017	22:51:20	457.87		---	---	---	---	11.016	---	---	14.200	1013.02	35.526	11.016	---	---	111.637	---	---	173.824	0.074	---	---	2.341	3.714	---	---	3.749	
21.03.2017	22:51:21	458.87		---	---	---	---	11.044	---	---	14.200	1013.02	35.526	11.044	---	---	115.815	---	---	174.193	0.069	---	---	2.331	3.714	---	---	3.759	
21.03.2017	22:51:22	459.87		---	---	---	---	11.034	---	---	14.200	1013.03	35.526	11.034	---	---	100.260	---	---	173.962	0.050	---	---	2.318	3.714	---	---	3.761	
21.03.2017	22:51:23	460.87		---	---	---	---	11.042	---	---	14.200	1013.05	35.526	11.042	---	---	112.948	---	---	173.931	0.055	---	---	2.319	3.721	---	---	3.772	
21.03.2017	22:51:24	461.87		---	---	---	---	11.039	---	---	14.200	1013.04	35.526	11.039	---	---	111.246	---	---	173.514	0.048	---	---	2.333	3.717	---	---	3.757	
21.03.2017	22:51:25	462.87		---	---	---	---	11.047	---	---	14.200	1013.02	35.526	11.047	---	---	111.140	---	---	173.570	0.051	---	---	2.336	3.718	---	---	3.768	
21.03.2017	22:51:26	463.87		---	---	---	---	11.050	---	---	14.200	1013.02	35.526	11.050	---	---	102.077	---	---	173.539	0.052	---	---	2.334	3.703	---	---	3.757	
21.03.2017	22:51:27	464.87		---	---	---	---	11.049	---	---	14.200	1013.01	35.526	11.049	---	---	102.044	---	---	173.856	0.061	---	---	2.322	3.707	---	---	3.803	
21.03.2017	22:51:28	465.87		---	---	---	---	11.054	---	---	14.200	1013.01	35.526	11.054	---	---	114.006	---	---	173.709	0.067	---	---	2.316	3.704	---	---	3.833	
21.03.2017	22:51:29	466.87		---	---	---	---	11.065	---	---	14.200	1013.03	35.526	11.065	---	---	114.999	---	---	173.746	0.071	---	---	2.305	3.719	---	---	3.837	
21.03.2017	22:51:30	467.87		---	---	---	---	11.069	---	---	14.200	1013.06	35.526	11.069	---	---	119.755	---	---	173.369	0.066	---	---	2.305	3.713	---	---	3.900	
21.03.2017	22:51:31	468.87		---	---	---	---	11.070	---	---	14.200	1013.04	35.526	11.070	---	---	133.005	---	---	173.547	0.069	---	---	2.302	3.722	---	---	3.977	
21.03.2017	22:51:32	469.87		---	---	---	---	11.039	---	---	14.200	1013.03	35.526	11.039	---	---	111.865	---	---	173.491	0.055	---	---	2.293	3.719	---	---	4.093	
21.03.2017	22:51:33	470.87		---	---	---	---	11.025	---	---	14.200	1013.00	35.526	11.025	---	---	106.032	---	---	173.541	0.052	---	---	2.300	3.731	---	---	4.102	
21.03.2017	22:51:34	471.87		---	---	---	---	11.048	---	---	14.200	1013.02	35.526	11.048	---	---	-6.279	---	---	173.817	0.046	---	---	2.300	3.729	---	---	4.093	
21.03.2017	22:51:35	472.87		---	---	---	---	11.068	---	---	14.200	1012.99	35.536	11.068	---	---	11.414	---	---	173.938	0.060	---	---	2.310	3.734	---	---	4.058	
21.03.2017	22:51:36	473.87		---	---	---	---	11.099	---	---	14.200	1013.00	35.547	11.099	---	---	14.175	---	---	173.616	0.066	---	---	2.303	3.738	---	---	4.059	
21.03.2017	22:51:37	474.87		---	---	---	---	11.068	---	---	14.200	1013.00	35.557	11.068	---	---	114.052	---	---	173.024	0.067	---	---	2.305	3.741	---	---	4.054	
21.03.2017	22:51:38	475.87		---	---	---	---	11.064	---	---	14.200	1013.01	35.557	11.064	---	---	112.359	---	---	172.978	0.060	---	---	2.309	3.746	---	---	4.078	
21.03.2017	22:51:39	476.87		---	---	---	---	11.046	---	---	14.200	1013.02	35.557	11.046	---	---	124.759	---	---	173.490	0.057	---	---	2.306	3.746	---	---	4.072	
21.03.2017	22:51:40	477.87		---	---	---	---	11.041	---	---	14.200	1013.05	35.557	11.041	---	---	127.501	---	---	173.838	0.059	---	---	2.298	3.750	---	---	4.071	
21.03.2017	22:51:41	478.87		---	---	---	---	11.037	---	---	14.200	1013.07	35.557	11.037	---	---	125.938	---	---	173.814	0.054	---	---	2.296	3.746	---	---	4.070	
21.03.2017	22:51:42	479.87		---	---	---	---	11.052	---	---	14.200	1013.09	35.557	11.052	---	---	107.311	---	---	173.664	0.048	---	---	2.293	3.755	---	---	4.069	
21.03.2017	22:51:43	480.87		---	---	---	---	11.049	---	---	14.200	1013.07	35.557	11.049	---	---	94.273	---	---	173.645	0.055	---	---	2.307	3.749	---	---	4.064	
21.03.2017	22:51:44	481.87		---	---	---	---	11.045	---	---	14.200	1013.06	35.557	11.045	---	---	101.444	---	---	173.907	0.060	---	---	2.296	3.763	---	---	4.069	
21.03.2017	22:51:45	482.87		---	---	---	---	11.034	---	---	14.200	1013.07	35.557	11.034	---	---	114.657	---	---	173.876	0.066	---	---	2.307	3.750	---	---	4.070	
21.03.2017	22:51:46	483.87		---	---	---	---	11.060	---	---	14.200	1013.06	35.557	11.060	---	---	132.706	---	---	174.050	0.061	---	---	2.292	3.748	---	---	4.094	
21.03.2017	22:51:47	484.87		---	---	---	---	11.040	---	---	14.200	1013.08	35.557	11.040	---	---	131.085	---	---	173.609	0.059	---	---	2.284	3.733	---	---	4.101	
21.03.2017	22:51:48	485.87		---	---	---	---	11.046	---	---	14.200	1013.09	35.557	11.046	---	---	135.126	---	---	173.572	0.052	---	---	2.272	3.736	---	---	4.098	
21.03.2017	22:51:49	486.87		---	---	---	---	11.046	---	---	14.200	1013.13	35.557	11.046	---	---	137.027	---	---	173.173	0.058	---	---	2.274	3.747	---	---	4.098	
21.03.2017	22:51:50	487.87		---	---	---	---	11.066	---	---	14.200	1013.15	35.557	11.066	---	---	124.682	---	---	172.900	0.053	---	---	2.289	3.750	---	---	4.115	
21.03.2017	22:51:51	488.87		---	---	---	---	11.064	---	---	14.200	1013.09	35.557	11.064	---	---	118.755	---	---	172.795	0.051	---	---	2.296	3.753	---	---	4.138	
21.03.2017	22:51:52	489.87		---	---	---	---	11.025	---	---	14.200	1013.08	35.547	11.025	---	---	110.715	---	---	172.881	0.037	---	---	2.322	3.739	---	---	4.160	
21.03.2017	22:51:53	490.87		---	---	---	---	11.026	---	---	14.200	1013.06	35.536	11.026	---	---	128.254	---	---	173.137	0.043	---	---	2.323	3.724	---	---	4.151	
21.03.2017	22:51:54	491.87		---	---	---	---	11.064	---	---	14.200	1013.07	35.526	11.064	---	---	133.584	---	---	173.659	0.041	---	---	2.321	3.709	---	---	4.145	
21.03.2017	22:51:55	492.87		---	---	---	---	11.079	---	---	14.200	1013.05	35.526	11.079	---	---	149.124	---	---	173.961	0.039	---	---	2.296	3.703	---	---	4.124	
21.03.2017	22:51:56	493.87		---	---	---	---	11.093	---	---	14.200	1013.00	35.526	11.093	---	---	135.015	---	---	174.011	0.047	---	---	2.293	3.715	---	---	4.102	
21.03.2017	22:51:57	494.87		---	---	---	---	11.061	---	---	14.200	1013.02	35.526	11.061	---	---	125.123	---	---	173.764	0.056	---	---	2.289	3.727	---	---	4.096	
21.03.2017	22:51:58	495.87		---	---	---	---	11.053	---	---	14.200	1013.05	35.526	11.053	---	---	42.771	---	---	173.552	0.048	---	---	2.289	3.730	---	---	4.089	
